BCL6_BM,BCL6_H_GM_CSF,BCL6_H_M_CSF,BCL6_H,WHIM_BM,WHIM_H_GM_CSF,WHIM_H_M_CSF,WHIM_H,WT_BM,WT_H_GM_CSF,WT_H_M_CSF,WT_H,Gene
22.48407923,29.8850116,37.41494478,62.57950651,80.69478295,26.13190771,47.66190724,39.49664286,14.98959921,32.36375541,46.10548118,56.23798,Cpeb2
14.92477673,5.227237011,13.87342337,9.317393192,6.354674241,4.649235115,8.519278105,8.83840959,13.36029495,4.751619476,5.567257472,9.43955765,Nme6
34.50143192,37.80506768,15.60264441,31.46358522,52.33824664,31.82321277,17.72930849,34.70917099,13.84908623,41.6030683,18.72261937,24.54284989,Trp53bp2
34.88908846,38.47579082,31.31698331,23.71693764,17.65152872,42.10363352,27.45030368,15.20197243,8.961173441,45.8249878,42.08712868,26.28092659,Tmem63b
14.70749524,16.71575355,10.90192529,7.113551571,6.206473019,12.39289691,13.82237523,4.792965178,7.657730032,9.687496196,12.08714161,7.013591334,AI987944
86.05975154,865.1341255,254.04406410000001,37.09574081,57.24858964,654.7405589,395.7626806,46.95405095,158.2000671,798.958417,657.2711619,30.67856236,Pim1
30.43103827,26.74138294,39.01891235,37.23689236,44.18350714,30.1186669,44.71508127,27.57129596,20.05363979,23.85582235,43.97011283,41.72901683,Fam178a
29.84955346,38.35371636,59.17489573,35.76036367,40.56389746,47.21779214,38.18336609,46.97645386,15.63741059,42.03905579,41.6520546,52.64513913,Letm1
139.5462748,288.6944921,173.1190035,308.7613749,284.0133836,194.2743012,200.1715679,346.9935054,162.1894186,308.3848556,196.0472692,225.4209934,ENSMUSG00000067870
9.303756923,3.960028039,10.61137025,4.484864634,5.620246337,5.611145828,9.210030384,3.314403596,6.680147474,3.537316721,9.608786422,5.627428599,Ptpn21
6.202504615,1.108807851,0.550219198,1.460188485,2.68240699,1.44286607,1.458254811,1.227556887,28.67575501,0.739140807,0.536110246,0.617201846,Slc7a4
756.5117348,407.0908824,339.2887385,382.3955512,380.4182625,422.0383255,379.798628,411.3850019,576.4478479,537.5665501,380.8444711,368.9777861,Arhgdib
25.197675,59.71722282,44.84286466,56.28678947,62.0458897,51.66262123,49.81091433,55.76177161,45.13172806,67.36740502,46.43539517,65.31447774,Tmem33
76.36833807,702.4561737,767.5125501,46.30883482,17.62703609,1119.824389,1165.913096,13.90208175,85.86433461,627.0448244,1359.658063,30.60319112,Ahnak
41.67288406,113.9231426,82.5576396,78.05159417,70.32676469,78.56365672,121.634185,74.39700583,49.36791914,131.625667,122.964308,72.86793916,Ifnar2
38.76565384,75.97973797,88.11367446,59.27669923,27.36664412,58.95711081,62.28283047,32.25405722,37.47399803,109.4456353,39.13604797,50.57424541,Cars
13.37415058,58.71401572,50.69876898,36.40041296,34.16834893,38.39626931,38.68212761,32.59163536,9.612895146,53.00695505,63.50844455,40.80793384,Ppt2
59.50527865,27.87859739,78.52413987,74.226248,110.9673014,21.60291144,95.70756574,76.69161655,42.85070209,15.52195696,17.93907362,124.456937,Smc2
244.6868688,2.94187843,1.691845432,2.741190984,4.076379827,3.279233781,2.902464325,4.976730444,140.3238296,3.512080342,6.907079455,2.304776918,Nfia
28.29892731,25.99795368,19.11351451,17.75961199,12.33918072,23.32801814,31.53575804,12.88158302,18.57406859,35.56170091,31.58427533,12.73407219,Amz2
86.25357981,0.739205234,135.6683337,773.6217661,542.1271587,1.282547618,0.498876646,566.7937039,54.25583193,2.217422422,0.907263494,815.6503929,Nrgn
5.621019808,20.53934543,23.6987269,14.77571682,11.4958931,24.52872319,25.78808508,14.60792696,15.80425134,21.48787919,30.35208779,10.8554913,Rnf185
14.34329192,102.2114917,2.555453765,0.313384262,0.593730946,24.30475831,8.875821406,1.573052773,30.9574327,29.30360688,15.3963852,0.583764029,Arl5c
22.23869264,0.317277446,0.372066082,0.188051417,0.435151487,0.343963239,0.237273408,0.546232126,20.21510384,0.601185455,0.465096258,0.572182418,Ccdc184
13.00180647,90.52940899,71.57605043,72.72538284,84.04615512,76.980512,68.48425093,89.32501825,66.49288452,89.08072215,74.57829635,77.53543735,Rpl7l1
39.73479519,2.74561944,13.71617859,55.17426491,52.46597878,2.645254462,5.295767471,43.57826951,37.79985888,1.847852019,5.154906214,43.31304722,Usp11
17.25071596,5.913641871,7.467260548,11.43814314,13.06061188,5.490906989,8.864654245,12.18350211,3.258608524,5.543556056,4.618795967,12.74340283,Dnajc27
3.27686072,2.587693522,40.92019479,17.00160033,41.93510204,2.765854017,54.73866433,32.41026383,6.221661255,1.108711211,17.90265937,21.5764689,Psd3
52.721289229999996,90.39424003,46.76863185,61.36268278,46.65416616,85.08901852,45.20589913,72.36447852,40.73260655,93.29012905,64.58066505,49.23092374,Abhd17a
39.54096692,217.0095365,156.3801564,62.61427291,69.0711577,180.0376218,174.6452012,70.15487612,39.26623272,204.900391,133.5739298,66.58518742,Snx1
210.1524861,47.54509984,506.8855063,57.40626731,160.1898417,13.05084384,505.1471415,135.9731006,141.7717923,31.44600651,975.4072298,109.6952841,Igfbp4
25.197675,134.4297518,117.5111002,36.12228182,18.93629058,154.7874656,151.3131242,37.3484183,4.073260655,126.4986696,337.5020196,14.08672449,Rab11fip5
34.11377538,73.33971928,40.48041244,43.21462589,57.86266193,56.51225441,44.97564838,57.11208419,21.01802498,80.56634801,47.87876891,51.19144725,Sh3glb2
9.497585192,18.48013085,18.9039596,27.88264679,23.85397818,19.67909001,24.98220742,18.8123093,9.287034294,15.41636541,22.55786959,20.83960251,Zfp518a
21.90259442,1.123750357,34.26600101,8.752439314,13.61267022,2.091835165,57.75456553,12.69499437,35.03004163,0.276280275,19.6124799,3.279157104,Sh3pxd2a
80.24490346,60.09368949,68.35215894,74.00443842,81.1664339,60.47532655,62.95132518,85.09731233,100.8641984,65.53380786,61.12151678,77.2072312,Pdhb
3.488908846,21.75375403,66.14617297,5.979819511,4.694156349,24.86298716,78.64790321,1.595823954,8.635312589,18.55850578,91.43071575,3.122315223,Mx1
28.25764189,66.00469134,51.66479669,64.11652873,71.0934769,54.37280466,64.39422994,43.54174969,12.21978197,38.91048393,95.02842789,44.77254805,Zfp263
16.08774635,4.910434768,2.947602848,3.685237606,3.257169711,2.765493301,3.031635001,5.094361083,12.70857324,2.111830878,3.257900727,4.247800942,Zswim3
10.46672654,12.23854585,42.42622334,49.41208302,63.38484191,11.36076672,54.77742321,52.12789634,19.55165114,8.39479172,8.375939052,65.5348551,Pola1
56.82521517,93.97040935,77.31208557,87.28971999,99.45320651,97.0026835,87.63420661,73.34253447,48.17477963,90.82245467,69.21471954,98.79876708,Gls
62.41270269,70.17169685,52.42802932,23.57161412,25.57839408,64.84881392,53.955428,35.38432728,54.7446232,83.10054506,52.58004338,41.27991172,Lamtor2
5.014143497,0.052800374,1.255482306,0.406384362,0.247193635,0.315707112,0.482835843,0.245511377,5.589165341,0.844732351,0.67826194,0.470598255,Acnat1
7.666101876,15.36517279,24.76941415,9.236422264,8.560129399,12.98471248,57.55885239,4.472051119,0.165537313,13.62822541,63.81072825,6.543900729,Slc16a7
26.94212942,14.67850393,16.46727458,19.78207734,16.0623173,16.45636848,16.42455418,21.69706799,19.38872072,16.73625971,10.18609468,22.61863237,Med4
33.53229058,37.01052765,37.29358215,50.01979956,42.31989513,40.44353594,43.59759758,43.06330939,49.53084957,33.15944049,38.7565644,50.10226753,Dicer1
186.0751385,196.62859220000001,88.46738681,91.47037869,81.49310886,120.7197945,114.7032534,81.97011116,130.6703647,245.2891565,104.5002588,81.25280777,Ncf4
57.37316769,75.55733498,30.96948059,67.759699,49.81553676,59.67854384,52.72742395,59.38306443,31.77143311,50.41990942,96.45860507,44.65636888,Inpp5k
37.91436009,11.29019834,12.727867,14.83794866,14.79227658,13.0031491,9.779210262,19.92475204,11.71486057,11.65530021,10.63069503,11.42353483,Churc1
7.753130769,0.950723532,1.245539059,2.697246264,2.473596865,1.130485566,0.358231807,0.767223055,3.42153895,2.813275505,1.366503778,3.683678455,Scml4
38.57182558,79.57016339,44.41054957,35.91368346,28.77166578,84.88862045,42.17426413,36.55050633,49.36791914,88.96087575,54.97191986,34.1275952,Hmg20b
207739.3241,2798.034371,664.4289833,1597.102016,1370.773486,1762.340666,1021.634133,1961.003714,190718.2104,1558.974673,1358.470373,1132.906664,ATP6
1.944485197,4.178040782,5.034584267,6.615453466,11.86044064,3.331978552,4.453088066,5.561876124,2.317033591,3.380407687,5.206661472,6.901042762,Znrf3
163.7848875,109.5676398,54.60414625,52.43884515,51.57440841,88.07134253,58.40847769,76.98592331,73.97025057,110.3294365,62.26095725,58.54486266,Tomm6
121.1120434,329.8698076,258.138481,133.9990637,133.099131,370.4694905,320.3379043,115.2688193,84.88675205,417.4503613,310.5299007,112.4846734,Capza2
9.691413461,12.87251994,29.17372233,10.10916302,6.27484165,8.896591949,17.9523831,7.022607442,12.70857324,9.219303291,25.54449853,8.118963534,Nat6
15.53378515,0.277096362,0.08052851,0.035844151,0.032731362,0.169296286,0.078630634,0.097191817,12.0663015,0.21714901,0.042393949,0.112258124,Grm1
45.93729981,45.51392226,47.80107888,35.01497221,45.05176639,46.9733065,53.22630059,26.76074015,43.82828465,50.31442347,40.33338835,48.29531836,Sun1
57.37316769,42.76835562,52.19222109,69.53278502,76.79895251,47.81497838,42.5580154,72.48723421,35.51883291,41.65586407,51.63154064,83.32224925,Cxxc1
280.0644045,44.10431068,88.47524708,157.6794966,117.8539801,39.80150062,101.4254596,107.9123778,205.2190183,43.73944921,50.29332698,202.9032917,Ogfrl1
17.83220077,16.6652764,17.73521542,18.74457865,16.53847081,14.08389587,23.33986712,12.22925929,22.97319009,15.25438798,28.25321617,17.66852834,Senp7
25.39150327,76.92856069,66.81154519,57.11110064,50.11283333,74.08756553,61.37871249,62.42587107,38.12571973,82.93529429,39.85266242,68.79912675,Nans
54.14301958,43.23394931,47.575489,27.59113059,25.36993522,59.33746633,39.94428553,22.74598466,39.33010144,42.16592403,62.30425846,34.09299559,Ap5z1
140.9131517,56.49640002,80.84292077,109.1317061,115.2782614,66.6123169,79.89701358,132.9750998,38.77744144,67.84256697,49.40462115,130.9920154,Nap1l4
3.876565384,1.320009346,0.353712342,3.476639251,0.989924128,2.204378718,0.23025076,2.976825452,7.820660458,0.422366176,0.701067245,1.561193917,Cd300c
47.35922399,33.53172222,40.23359983,55.97667325,67.85291237,50.16604848,62.18535765,48.61033208,34.06467886,26.48552696,63.22471851,49.76353263,Zfp871
11.04821135,0.844805982,13.36242694,22.8762515,24.3649387,0.280557291,11.12878671,37.68599645,1.792234688,0.580753492,9.938700419,14.92176228,Nme4
5.814848077,35.67256618,23.07477833,23.32411217,19.47337232,27.93841611,22.65206973,24.71645897,18.89992944,34.96584783,39.7786792,25.87662308,Ticam2
34.50143192,36.85466095,45.82539894,136.1451931,118.6312302,33.62679535,44.36164635,152.9842771,23.95077265,23.54691429,31.17687278,108.1555471,Sept6
2.5197675,0.792005608,0.196506857,0.347663925,0.159665182,0.841671874,1.726880697,0.613778444,2.281025967,4.223661757,1.763843949,0.980261756,Smpd5
21.70876615,48.57634394,63.98263248,35.67031871,56.7769387,59.91902152,84.31015314,35.53777189,23.29905095,57.38900412,54.18713694,34.99897529,Pank3
65.12629846,120.4376527,80.64641392,59.34623201,56.48954137,114.2268972,92.06192871,57.11208419,172.7062518,130.1943736,114.5213964,66.51257544,Cdipt
0.347727915,1.94194495,0.443987592,0.874027108,1.130684952,2.859399834,0.401096823,0.27475792,6.959410225,0.284146845,1.878942695,0.651329478,ENSMUSG00000067949
38.18416904,13.8839639,13.99018775,19.39613561,13.06010095,13.54690921,12.81594915,15.74341708,13.52322537,11.45626015,18.14469252,13.93993937,Zmat5
114.9401637,105.4391786,35.88431358,16.91677033,20.86402412,107.0314043,68.82962707,22.69721996,49.53084957,144.924394,40.3932265,21.86945824,Rab3d
59.50527865,65.41543917,47.39902585,56.84826671,65.81398799,64.48809741,56.79710612,57.60464139,52.95238852,65.3384635,77.82836162,47.24389686,March7
3.682737115,4.80483402,3.93013713,3.74986833,4.505048907,3.33213887,2.185885586,4.962398718,2.226118413,2.74939262,1.640909746,3.486791066,Dtwd2
46.13112808,70.47741101,59.0133671,46.07381401,54.24752288,80.65701491,66.58660092,54.03521285,67.62459926,82.25898046,63.28327825,38.77261999,Exoc5
18.17353235,29.32575004,32.07074431,34.61609739,35.20585329,21.97420897,27.41952683,38.77944274,38.9271745,35.21409355,27.06259779,33.13451743,Mrpl19
267.095355,426.5742203,80.37130432,0.451963103,0.447062509,453.2202644,83.42752523,0.184133533,146.800314,404.6267963,86.31374964,2.214665449,C3
11.04821135,68.42928451,46.76863185,6.257950651,2.596091992,59.35630375,130.5517969,3.038203297,17.27062518,104.6406921,130.1918989,9.475863641,Aoah
67.61078921,35.95177455,33.59720957,38.2590243,37.91952272,34.86850185,48.32042441,30.13888464,105.443521,45.23145773,67.06574223,41.00253395,Atf7ip
35.85822981,46.46432899,30.5371655,14.35852011,18.84049147,44.44829088,46.97115496,16.23443984,38.45158058,47.99135671,38.64117698,17.17273372,Prkaa1
6.837292197,5.123114674,15.4131332,23.67664339,27.55022714,6.623356456,10.78233607,30.60913099,16.5204935,5.807534915,7.025930973,21.77023397,Itfg2
6.590161154,11.35208038,12.10478306,15.92304254,15.90265212,14.78937722,12.77891716,12.61317771,18.24820773,10.24243256,15.50595789,15.93833003,Usp28
11.24203962,12.97400226,23.59528569,42.72998238,55.55997068,14.27427403,22.02006977,47.6985642,10.42754728,11.6041939,21.38304585,36.24953514,Mapk8
16.65411255,26.16823488,32.69630424,67.99750112,57.69118153,32.13166547,26.15257203,66.28070658,45.90450707,34.3930665,32.05229957,63.09727087,Stk16
23.4842331,50.36163018,50.77776474,25.07310508,27.58535348,57.62045571,42.85427138,24.91934344,17.44773055,60.33500819,51.16966104,30.95125666,Snx12
28.49275558,25.55543374,25.66379546,28.43233822,29.13448894,27.85533107,25.90321046,37.11671694,34.70418078,22.22701999,42.10527395,30.56964439,Rabep2
70.10148247,121.3664113,101.2210748,98.00541749,138.7765055,143.8032469,123.0471572,92.78488734,66.40702018,113.3810321,129.485883,92.30943426,Qk
13.37415058,4.593632525,7.938877003,8.587298949,8.558053752,3.727404014,5.065516711,12.0300575,2.281025967,3.326133633,3.670293224,9.693699586,Rbmx2
59.50527865,91.92545087,70.42805738,37.72153587,46.3348358,99.03672386,72.72086491,33.35885842,23.29905095,109.287248,64.66314354,61.0303708,Mfsd14b
233.3692361,266.6418879,208.5444735,207.2327311,202.8801601,246.0763995,198.6296553,200.849789,212.6242062,234.4660233,258.9944476,268.306356,Fes
8.525536422,43.48802471,28.76860379,10.91664725,10.98496452,41.24713218,33.6166109,11.75382651,29.816268,42.13102602,32.90896251,13.97780652,Srd5a3
23.45360823,1.374129729,2.402767937,3.977136237,5.880660249,2.045823769,1.115373055,4.789405263,24.11370308,1.953443562,3.175793381,2.947901242,Klhdc8b
6.590161154,5.068835889,4.519579097,4.450480671,2.748444509,5.208746513,5.865139224,2.94613653,3.911307811,3.537316721,9.821910864,1.964408253,1110034G24Rik
61.83121788,26.13618506,35.56774103,65.01315399,73.95691227,31.10177973,26.63233786,96.76217166,34.86711121,17.3170132,9.485027433,80.7445239,Me2
6.590161154,1.196614873,1.139739768,1.877385195,1.436986637,1.763502974,0.921003038,2.424424853,14.82666878,2.217422422,1.567091489,1.670075584,Mdk
11.82352442,12.98894477,18.07898451,7.927398053,7.341309266,16.67724723,19.61302833,5.586151061,18.08527731,16.5778196,12.04186092,11.11068611,Dcun1d2
40.31628,67.05647479,54.66820748,55.41762966,51.57185376,57.23368744,56.33468585,54.59559257,32.58608524,59.8704054,57.19883935,47.7786841,Tfg
8.85950253,4.960647923,7.15493255,10.05259809,9.085236249,4.532202644,5.242963297,10.7504522,10.8635491,4.083277799,5.79324856,12.87025596,Cox20
39.73479519,68.48208488,38.16163154,16.7226348,13.31607617,57.91504087,55.18343205,15.95823954,25.41714649,68.21213737,134.0275616,11.50899913,Tnfaip8l2
89.35483211,121.4535319,99.14163925,93.59112863,99.61734232,149.5133893,116.8725993,87.09669561,103.7218352,154.0047388,105.3518493,99.17598633,Nrd1
31.90297014,12.13595473,10.80567623,13.89397157,10.67904603,11.04634215,10.50611191,15.754158199999999,13.99816757,10.52626263,13.88987417,14.34968879,Slx1b
23.6666255,2.403209016,4.938846126,7.535546043,6.599792228,1.114614039,3.887285199,9.904113102,10.5904777,0.975929845,3.664396011,5.173930466,Nudt6
78.30662077,70.50275519,248.8299512,29.8137113,24.20782816,105.0590865,214.7786761,18.65021041,35.19297206,133.735914,343.7757467,24.04037497,Stat2
7.946959038,13.88649832,21.96946656,23.71067969,25.03550053,17.67510936,20.22369172,25.50246365,39.42916314,16.89469982,15.9595484,27.95561304,Hccs
119.3982138,75.24053273,47.39745379,57.92080992,46.17517061,52.26381543,47.58515698,87.49411716,103.9496119,60.66234198,39.54844047,47.85129609,Ndufv2
46.51878461,31.68022431,21.93016519,21.27703221,25.06743356,24.92951932,15.84892729,37.74737429,41.54725868,35.9539207,17.23800638,31.58621214,Ndufb3
7.5593025,2.270416076,5.10917827,4.762995774,8.919535723,2.484936009,2.417632976,7.641541625,8.635312589,2.270218194,1.723883116,8.877867664,Tango6
89.42868068,101.3587657,82.28960425,51.95628762,63.49117893,97.50448025,95.03446602,51.48128075,54.4832828,117.4294119,81.01862998,56.4797779,Rab6a
10.24459934,238.3055113,150.2774395,4.917636687,3.249186452,298.0360106,352.2337745,2.300226785,22.61164748,243.5189143,183.2762983,3.843315897,Pira2
9.497585192,5.068835889,6.720495192,6.29275181,5.747914617,5.490906989,3.760762407,6.782251803,16.29304262,5.649200395,4.989990454,8.459259588,Trmu
58.1637932,174.6858128,171.6888266,55.22293786,81.73196797,180.5770934,238.9480983,51.93332857,76.96751869,196.8949681,291.3998376,71.12089487,Rab8b
45.355815,36.80186057,58.28393364,79.47597327,69.76889455,35.79113454,49.12476706,94.63635002,69.24526821,35.10918835,37.22448503,75.48015521,Nol7
11.04821135,11.08227047,21.61724767,19.9135986,23.05498168,14.77278426,29.89076986,16.23443984,19.38872072,12.29734959,41.60586664,30.4721265,Zbtb34
23.46097371,58.81961647,30.20923486,27.4502224,20.0096238,58.75911752,37.63686591,31.35180291,18.41586314,61.36452575,44.86376737,24.24434203,Sdhaf2
44.58050192,152.6458808,62.92149546,86.88121488,115.9169221,153.3445996,72.87436541,86.60413841,43.33949337,171.7974419,134.0688008,80.345158,Tle3
2.325939231,4.224029908,5.659397468,6.084118689,16.47744678,5.009951632,11.35903747,9.851144022,7.006008327,6.229901091,5.979691208,6.752914319,Hspa2
185.4760153,59.19819515,197.409216,371.2598757,260.3139613,50.83297324,158.0706002,256.0478052,356.3516524,68.47294848,176.9621568,265.7006751,H2-Q4
627.3329465,285.299956,96.74189752,137.2281662,94.44674507,252.425411,106.1003175,137.4808474,424.2268386,321.4877103,68.7107759,158.2730631,Ccnd3
18.21985731,113.9432068,29.27952162,56.32155586,119.333757,89.41761673,50.00547622,74.38994738,5.865495343,127.2378104,79.75670894,35.65248312,Irs2
12.5988375,6.035188332,7.983916375,11.50155704,14.03677287,12.28512283,17.23043184,12.86010078,6.191356196,4.056827117,10.62133372,13.74170866,Sesn3
66.67692461,105.9423661,32.79188518,21.39829739,16.4537844,104.4282334,98.52621879,9.389828144,44.31707593,119.1500261,73.13739697,34.67229398,Ceacam1
39.34713865,15.57611029,15.17032932,23.15441741,38.0003133,21.36243376,16.07917805,28.3565641,46.92396275,19.64002717,14.31001965,29.11740475,Lemd3
34.88908846,52.95877497,34.23149441,20.54693797,19.73461649,39.07762273,37.33899818,21.75663518,28.18696373,55.32996901,48.33240066,19.38739917,Ints12
52.91531133,31.8914258,24.24894609,16.61833562,16.98837536,30.09978941,12.5486664,26.51522877,43.17656294,35.74279041,14.06254291,28.53650889,Ndufa3
29.43863753,3.485563879,5.225078014,5.570132342,8.923048357,4.873841266,7.224539709,6.399254055,13.84908623,2.020177418,9.009332688,9.417737749,Scai
12.98649404,34.21474785,41.65945358,31.52574753,37.66629374,35.79129486,56.9878305,24.42881171,9.938755998,30.35756888,62.6486062,33.83950716,Phf20
38.18416904,53.07915982,43.28299323,78.05089884,78.49587406,42.45272695,34.27743058,91.03193611,3.258608524,54.90760284,28.08454764,71.09911128,Clns1a
8.916100384,6.124843366,8.646340988,7.752557865,11.36816095,8.697276033,7.291274054,13.77932606,7.657730032,9.397647408,8.289089192,8.422953597,Rabl3
5.427191538,16.05131365,19.68998702,14.84528437,24.0455764,20.48068227,28.47434394,21.02188101,11.56806026,14.20200986,21.98047886,12.16250697,Ankrd50
70.35966173,42.55710132,39.14416582,83.89130512,70.66780952,29.53867482,43.05689205,117.3541316,127.5745237,27.77057605,17.69163813,66.69374233,Snrpd1
3.101252308,23.86576898,74.37941725,43.17985949,27.78174166,22.96561828,53.14955034,27.09831829,2.281025967,23.01895657,45.32193543,30.96897398,Sec24d
16.66923115,7.392052339,11.27949356,73.73951851,120.3556141,4.32859821,2.878134495,91.54505489,11.73099069,5.754739143,5.113666964,50.50163343,Spry1
83.1523275,99.1184458,55.29702942,98.77375476,98.26849086,97.65237403,34.95974033,165.4522655,100.3651425,80.61914378,29.36139729,114.3464446,Etfb
19.3977517,31.47060683,13.73520045,6.116555733,3.988787508,33.02696387,24.68775507,2.677086749,41.53650527,40.63130932,20.12797052,4.846087367,Cnr2
16.86305942,27.03379141,28.53279557,9.69982351,9.995040389,26.21206694,23.06345109,11.60041259,13.36029495,37.32661077,31.30059053,11.40008116,Triap1
12.5988375,8.287282677,5.973808438,7.752905529,4.119361694,11.50284895,7.521524814,4.818160783,2.281025967,8.922485461,15.83587189,6.78922031,Abhd15
224.2864435,55.66690615,115.8604426,152.0396924,171.8278368,55.1980439,112.3623707,189.3782699,198.304251,44.40124422,41.45286902,183.4026178,Nucks1
71.32880307,40.49793954,47.71186476,34.48829613,34.90280877,51.86301929,40.21713268,31.3947674,39.59209357,50.31437068,40.45570397,41.25885425,Dhdds
228.5235294,143.8213543,66.84573738,52.38391425,32.93413708,92.24884059,41.36723522,60.7591557,187.5329206,140.9958606,72.32292179,41.93196732,Scand1
64.73864192,17.89932673,32.1878231,28.36937629,30.84731315,17.91558704,35.80399312,41.98244555,47.08689317,17.89776669,38.35250223,39.53722416,Ttll12
58.72996558,62.77964451,60.83852278,84.86476411,91.64781443,87.21323801,52.03667167,74.85028122,154.7839049,54.43244089,72.99347199,91.67262717,Kmt2b
351.4106521,637.7757157,1082.870684,1228.470479,909.8999388,435.2645978,782.0083299,640.0174722,407.8148568,946.3642123,656.6938124,639.7115607,Hspa5
84.12146884,94.58975774,93.14149889,66.47994809,62.61972636,73.98416013,81.3591059,80.5369385,33.72659822,97.25984314,69.86341293,69.35351923,Psmc2
62.80035923,41.44829347,30.72777715,41.33480704,36.69616809,48.55605042,31.1223428,39.15967849,21.99560754,51.84544806,42.22569256,48.30403179,Def8
19.90480645,44.00974521,18.19881439,16.98856293,14.06717312,40.29323739,19.31723285,15.76910371,31.864955170000002,37.99658912,26.13450848,17.61319801,Zfp276
20.35875226,49.70532153,49.74178059,20.52569571,39.48009021,66.47003427,64.05461007,24.20088508,66.47561389,57.69838734,50.97542417,51.99998167,Cpne1
36.63354288,32.89463291,21.41924736,26.77012223,26.63215235,32.06369044,24.6752064,34.40228177,37.47399803,36.32349111,24.20743958,19.60519881,Ino80c
81.60170134,25.2385787,37.42610637,47.64977458,48.62986312,26.93349997,29.47209723,61.50213451,12.54564282,25.18358322,26.26940206,57.91277536,Ubr7
10.66055481,15.47050954,14.03058956,3.685272372,4.087428657,16.99375594,24.86708204,2.731314075,19.22579029,6.229901091,53.94093862,1.996829503,Slc46a3
35.08291673,94.53378934,149.3483551,160.4316042,169.657987,122.1931211,166.70462,148.4739262,36.00762419,91.33298978,189.0110284,172.0918494,Snrnp200
16.47598437,37.18841211,41.3159596,109.148394,119.4206148,42.13449482,52.66218623,101.3283764,15.19293638,35.16198412,50.01496205,69.98197594,Hhex
8.916100384,84.90300115,42.87779609,27.74358122,20.82033972,86.77236227,60.24894876,27.98829703,11.89392111,79.51043257,70.31292075,26.43076142,Snap29
69.77817692,136.4889664,129.1050047,167.6435447,194.7595889,156.2303317,173.4171971,172.9320765,61.91356196,151.0487036,179.019583,162.8686754,Stk4
5.684401652,4.963235142,11.12228808,4.837673985,2.305756825,4.724905424,14.64901383,3.92818204,12.87150367,3.590112493,7.056118104,1.851605539,Dennd2c
110.6757479,78.30295442,59.10926244,48.95108065,37.79785785,58.315837,66.27384364,49.19434227,65.17217048,74.91720041,57.56999259,44.87420483,BC017643
17.25071596,1.374288131,0.930224157,2.030878818,2.534301567,1.440180736,0.730815911,2.064136906,24.76542478,0.75233975,0.833733911,1.749912458,Col27a1
116.2440464,0.195097381,0.472756195,2.059317727,1.505067871,1.302266787,0.79236961400000006,1.475247178,137.1038356,0.227866552,1.934533204,1.864748308,Adgrv1
757.2870479,639.3069266,421.58581,529.5443075,523.5517115,439.7214508,461.4608974,567.0392153,615.2252893,536.0829889,407.0313946,573.6528102,Gpi1
82.76467096,66.79247292,69.13111212,84.8995305,92.15874301,53.1054873,59.17444522,98.41937346,104.6013336,67.31460925,68.99326476,89.53057371,Rbm17
2.471891917,7.288880408,8.764205801,8.874434585,9.016197025,4.730837207,9.863827416,7.344564925,12.54238421,4.382049072,9.28019208,8.788990598,BC052040
30.04338173,19.16653571,15.36683618,19.43437865,20.72450868,16.83343748,15.38838739,20.65361394,31.77143311,15.6274957,17.40296338,20.58549687,Naa30
184.5245123,196.4485429,108.2359766,97.0820221,86.42293102,171.507077,109.87336,122.5408663,94.01085592,197.9841448,133.452274,79.05774756,Dctn2
17.94946687,182.8476946,22.04979856,40.12111228,34.82936279,135.919587,53.26314072,43.43924869,47.46489176,271.1749235,27.63895755,16.57738808,Il7r
138.0057277,35.58745197,11.24019219,79.3716741,19.60688434,18.95765698,0.038375127,41.00040004,95.80309061,71.32708791,0.577349496,64.261604,Slpi
11.82352442,19.3777372,0.31441097,0.525945986,2.347844567,17.47471129,0.191875633,1.45100293,13.0344341,49.57522987,0.717521706,2.178359458,Hopx
20.54579654,23.76016823,24.36685021,20.51220635,21.36320134,22.68506099,16.30942881,24.79664913,22.81025967,28.45692109,18.84633712,27.44732917,Gtf2e2
22.87173577,19.64173907,42.95639884,20.12831584,26.91954967,21.84338912,47.20140572,17.55406349,18.89992944,30.56875196,52.99243588,21.49314665,Papd7
16.28157461,15.10301894,20.04373867,12.16823738,12.23035294,18.83741814,27.09429763,17.61544134,36.00746126,11.45668251,28.2901253,18.29821944,Fam78a
29.65572519,33.52823739,20.31880896,24.33647476,30.62378189,37.47443821,27.28471501,25.90145033,55.55927534,31.51907586,24.90850682,23.81676638,Rlf
40.97510229,8.025656825,17.68282669,17.81301316,15.91357322,8.617116807,23.29370185,18.47976414,7.657730032,4.42703107,3.024569052,25.27869971,Ercc6l
70.16854706,24.15331982,23.09191372,68.04165444,67.58180089,18.41361631,21.9234412,68.64682248,48.64792959,26.59877389,23.1952222,48.66927006,Rpl5
50.20152173,40.28663245,57.34070073,48.39447071,45.12138041,38.9974635,59.02094471,50.26845454,66.31268347,44.50683576,72.58107949,38.12129051,March5
16.80781837,32.57783066,34.09610118,32.85750896,32.39351077,25.61187473,39.91013166,29.45823503,44.85849373,27.14499895,65.1110018,36.52818362,Tmem87a
17.05688769,1.214408599,6.759835864,37.68676948,65.81398799,0.881751487,0.076750253,36.88808447,23.78784223,2.111830878,0.247435498,46.90734032,Zfp507
23.45322058,20.26193226,13.83502593,18.70463207,12.97975743,19.48213879,19.99163733,13.69671148,20.20337285,11.00490909,21.41628468,13.26221544,ENSMUSG00000117284
